filename,lm_simplewiki,lm_enwiki
clueweb12-0007wb-81-10269,-3612.534,-3874.432
clueweb12-1805wb-80-19817,-111.710,-121.419
clueweb12-0008wb-16-29557,0.000,0.000
clueweb12-1006wb-18-05913,-15791.469,-16376.537
clueweb12-1513wb-37-01454,-15523.858,-16256.617
clueweb12-0711wb-70-01361,-576.237,-591.954
clueweb12-1303wb-65-18759,-1724.412,-1809.875
clueweb12-1912wb-14-02269,0.000,0.000
clueweb12-0409wb-66-05353,-12838.302,-13308.627
clueweb12-0406wb-60-22798,-3193.319,-3444.125
clueweb12-1900wb-95-20065,-5299.890,-5757.000
clueweb12-1402wb-54-04744,-5373.578,-5633.413
clueweb12-0603wb-18-30836,-541.644,-576.584
clueweb12-1707wb-99-05778,-474.504,-502.704
clueweb12-0304wb-32-19437,-301.134,-316.342
clueweb12-0704wb-34-06577,-48092.699,-49517.953
clueweb12-0211wb-61-29740,-310.059,-318.104
clueweb12-1404wb-13-18570,-5779.842,-5801.708
clueweb12-1115wb-77-15723,-2227.197,-2376.063
clueweb12-0400wb-54-27780,-332.804,-355.679
clueweb12-1513wb-73-14055,-1977.346,-2049.897
clueweb12-0202wb-62-02020,-3377.010,-3516.146
clueweb12-0714wb-02-28164,-3872.143,-4015.854
clueweb12-0810wb-05-17745,-29067.951,-30627.803
clueweb12-1807wb-81-18933,-1465.330,-1515.033
clueweb12-0107wb-05-33835,-1808.160,-1759.032
clueweb12-0207wb-60-11953,-639.268,-686.987
clueweb12-0305wb-95-31021,-7845.836,-8350.824
clueweb12-0300wb-10-16568,-15443.637,-15684.243
clueweb12-0000wb-61-10241,-2367.583,-2471.880
clueweb12-0308wb-38-18906,-3271.157,-3569.846
clueweb12-1114wb-65-01755,-909.866,-914.261
clueweb12-0409wb-30-18191,-1583.838,-1644.503
clueweb12-0200wb-38-12394,-3096.264,-3059.252
clueweb12-0207wb-20-30449,-1479.988,-1538.174
clueweb12-0302wb-73-31140,-3625.315,-3941.146
clueweb12-0000wb-95-15478,-1561.377,-1663.850
clueweb12-1607wb-52-19417,-479.200,-532.187
clueweb12-1717wb-00-05339,-1499.324,-1543.962
clueweb12-1515wb-31-25376,-4590.029,-4755.756
clueweb12-0407wb-18-29707,-4850.658,-4973.426
clueweb12-0502wb-10-26472,-415.914,-428.602
clueweb12-1803wb-33-17982,-21814.123,-22340.801
clueweb12-0205wb-12-33511,-1871.739,-1960.347
clueweb12-0303wb-41-27136,0.000,0.000
clueweb12-1813wb-73-20086,-281.991,-307.406
clueweb12-1601wb-48-17117,-203.431,-207.020
clueweb12-0510wb-01-09034,-3446.191,-3531.370
clueweb12-0206wb-34-25446,-2716.757,-2808.906
clueweb12-0302wb-18-17625,0.000,0.000
clueweb12-0207wb-69-19517,0.000,0.000
clueweb12-0205wb-57-17519,-2122.742,-2150.145
clueweb12-1602wb-67-13962,0.000,0.000
clueweb12-0410wb-28-33245,-2315.913,-2344.789
clueweb12-0404wb-45-10353,-20023.611,-20357.854
clueweb12-0306wb-53-13480,-317.218,-335.814
clueweb12-0001wb-67-17238,-1531.068,-1550.876
clueweb12-0410wb-35-10613,-15494.950,-15729.011
clueweb12-1902wb-69-12927,-3793.247,-3837.220
clueweb12-0406wb-32-15249,-1567.185,-1693.918
clueweb12-0305wb-41-22734,-13591.110,-13760.519
clueweb12-1701wb-31-31002,0.000,0.000
clueweb12-1006wb-64-21616,-1523.964,-1662.005
clueweb12-1208wb-75-25204,-443.023,-458.976
clueweb12-1716wb-11-10224,-1289.720,-1397.886
clueweb12-0406wb-18-17244,-5093.592,-5327.141
clueweb12-1010wb-49-18030,-152.401,-159.228
clueweb12-0505wb-65-31154,-226.494,-227.802
clueweb12-0000tw-00-18462,-3485.552,-3666.338
clueweb12-0713wb-38-09520,-2412.566,-2317.540
clueweb12-0002wb-05-10569,-3812.846,-3945.457
clueweb12-1100tw-55-22443,-12512.852,-13047.022
clueweb12-1107wb-01-27643,-1655.583,-1852.776
clueweb12-1911wb-68-23308,-1962.044,-2054.546
clueweb12-1303wb-72-12776,-5524.942,-5905.546
clueweb12-1501wb-34-02160,-948.288,-1044.524
clueweb12-1802wb-11-23971,-244.774,-265.575
clueweb12-0111wb-06-23982,0.000,0.000
clueweb12-1713wb-85-13880,0.000,0.000
clueweb12-0105wb-96-03412,-1154.812,-1149.554
clueweb12-0009wb-17-25881,0.000,0.000
clueweb12-1607wb-63-23679,-3028.800,-3121.275
clueweb12-1504wb-87-14147,-3290.307,-3424.474
clueweb12-0108wb-23-21198,-165.697,-173.918
clueweb12-1118wb-60-08328,-5160.294,-5363.498
clueweb12-0700wb-54-06930,-605.704,-648.245
clueweb12-0304wb-31-18632,-1170.953,-1205.831
clueweb12-1800wb-05-08701,-3586.589,-3782.888
clueweb12-0708wb-43-01185,-16646.434,-17001.289
clueweb12-0303wb-53-02033,0.000,0.000
clueweb12-1313wb-97-15083,-42737.375,-43007.098
clueweb12-1400wb-57-04148,-4380.218,-4543.660
clueweb12-1608wb-32-04061,0.000,0.000
clueweb12-0001wb-01-16240,-16727.359,-16877.371
clueweb12-0306wb-87-28631,-244.947,-250.667
clueweb12-0906wb-02-16969,-5008.104,-4940.899
clueweb12-1405wb-29-26633,-176.555,-186.891
clueweb12-0808wb-21-11812,-1095.273,-1081.678
clueweb12-0001wb-75-14437,-4347.077,-4682.067
clueweb12-0608wb-48-26332,-7946.824,-7979.409
clueweb12-1616wb-74-02361,-619.871,-635.501
clueweb12-0311wb-86-22047,-1851.548,-1968.992
clueweb12-1516wb-74-08796,-11581.059,-12546.756
clueweb12-1809wb-69-29351,-1779.203,-1858.252
clueweb12-0107wb-12-19740,-8611.810,-8719.541
clueweb12-0104wb-45-17762,-1000.553,-1082.825
clueweb12-1902wb-43-02290,-960.099,-1058.102
clueweb12-1307wb-31-00706,-4360.174,-4482.614
clueweb12-0101wb-76-07159,-49189.672,-52494.305
clueweb12-0202wb-80-08186,-718.656,-737.334
clueweb12-0306wb-36-29170,-628.105,-662.913
clueweb12-1402wb-66-05058,-1690.377,-1763.350
clueweb12-0100wb-50-28246,0.000,0.000
clueweb12-1313wb-44-21371,-9670.060,-9794.201
clueweb12-1703wb-92-06740,-33837.953,-35627.008
clueweb12-1302wb-63-22244,-832.727,-896.631
clueweb12-0000wb-32-22716,-978.259,-1000.371
clueweb12-1801wb-37-05524,-16674.674,-17640.461
clueweb12-0206wb-47-16840,-833.490,-822.655
clueweb12-0714wb-57-05681,-4921.532,-5225.722
clueweb12-1200tw-04-19075,-46844.797,-48702.922
clueweb12-0107wb-37-29143,-11033.773,-12088.572
clueweb12-0001wb-53-21835,-1737.772,-1721.783
clueweb12-1215wb-38-16558,0.000,0.000
clueweb12-0005wb-77-17466,-1596.154,-1645.927
clueweb12-1603wb-10-05841,-382.397,-381.525
clueweb12-0905wb-15-20695,-4076.115,-4366.360
clueweb12-0308wb-35-03392,-915.449,-911.834
clueweb12-1808wb-71-19003,-1832.786,-1907.939
clueweb12-0004wb-34-17086,-1970.174,-2136.499
clueweb12-0715wb-12-08572,-2746.991,-2810.505
clueweb12-0700tw-64-15744,-1823.884,-1981.546
clueweb12-0202wb-51-03053,-3591.326,-3839.593
clueweb12-1800wb-36-02003,-8098.786,-8055.271
clueweb12-1905wb-76-04301,-165.835,-181.498
clueweb12-1406wb-21-03484,-8710.534,-8832.593
clueweb12-1813wb-45-26409,-731.923,-765.148
clueweb12-0403wb-87-00873,-203.095,-226.303
clueweb12-1515wb-53-09290,-6254.107,-6515.060
clueweb12-0808wb-92-05913,-2627.444,-2913.180
clueweb12-0410wb-84-12119,-204.288,-208.361
clueweb12-1809wb-61-16973,-128167.336,-135465.625
clueweb12-0101wb-65-12189,-248.906,-272.526
clueweb12-1910wb-88-28307,-9205.435,-9662.339
clueweb12-0009wb-88-08162,-537.631,-579.727
clueweb12-0310wb-53-13126,-749.196,-770.123
clueweb12-1903wb-94-10190,-3041.599,-3069.394
clueweb12-0100tw-56-17435,-1230.829,-1325.009
clueweb12-1111wb-43-06954,0.000,0.000
clueweb12-0102wb-57-24882,-14493.926,-14712.237
clueweb12-1808wb-78-04695,-311.324,-317.563
clueweb12-1913wb-35-18273,-20368.822,-20825.605
clueweb12-1406wb-81-15891,-1931.707,-2046.506
clueweb12-0001wb-99-30565,-1866.042,-1949.413
clueweb12-0815wb-04-19435,-12427.727,-13244.401
clueweb12-0814wb-54-11457,-1863.383,-1953.456
clueweb12-0700wb-67-23774,-2859.377,-2971.644
clueweb12-1216wb-33-27691,-5798.538,-6049.974
clueweb12-0310wb-99-04866,-1074.957,-1172.433
clueweb12-0600wb-83-24312,-862.619,-890.712
clueweb12-1100tw-32-10667,-1626.397,-1693.166
clueweb12-1706wb-35-26876,-1361.272,-1391.516
clueweb12-0904wb-25-02285,-1115.788,-1208.696
clueweb12-0111wb-95-29836,-981.716,-974.565
clueweb12-0201wb-49-09364,-6498.293,-6508.299
clueweb12-0716wb-90-07296,-9435.898,-10060.741
clueweb12-0206wb-09-04638,-891.692,-954.714
clueweb12-0108wb-66-34398,-287.487,-299.098
clueweb12-0406wb-77-12783,-631.615,-668.752
clueweb12-0800wb-58-00850,-1033.215,-1045.172
clueweb12-0008wb-74-25483,0.000,0.000
clueweb12-1300tw-21-04222,-877.722,-934.555
clueweb12-1204wb-11-32988,-165.912,-172.188
clueweb12-0000wb-77-26987,-1053.805,-1117.052
clueweb12-0102wb-53-08318,-5725.492,-5870.629
clueweb12-1007wb-78-27144,-474.496,-499.420
clueweb12-1202wb-38-03550,-194.541,-211.080
clueweb12-0500wb-42-10272,-1236.049,-1231.974
clueweb12-1401wb-47-32166,-15163.123,-15417.624
clueweb12-1211wb-04-08423,-13840.072,-14686.187
clueweb12-0305wb-91-19219,-2721.323,-2934.616
clueweb12-0917wb-21-23055,-2586.693,-2652.917
clueweb12-0003wb-29-12223,-58385.988,-60557.293
clueweb12-0008wb-55-23681,-4645.723,-4737.822
clueweb12-1907wb-39-11865,-926.772,-925.222
clueweb12-0300wb-15-02884,-3443.654,-3700.750
clueweb12-1020wb-29-05542,0.000,0.000
clueweb12-0509wb-24-03750,-10960.883,-10697.794
clueweb12-0807wb-04-29712,-1758.564,-1862.479
clueweb12-1902wb-36-03842,-1013.300,-1084.244
clueweb12-1810wb-79-01584,-196.097,-209.824
clueweb12-0915wb-45-06886,-3345.837,-3666.867
clueweb12-0013wb-26-21067,-320.149,-335.422
clueweb12-0100wb-23-01218,-2023.517,-2109.295
clueweb12-0000tw-01-08938,-2175.685,-2288.350
clueweb12-1707wb-45-23521,-2149.935,-2236.833
clueweb12-0307wb-91-11694,-622.783,-652.647
clueweb12-0601wb-10-29108,-4399.990,-4558.256
clueweb12-1516wb-54-02464,-1583.684,-1664.540
clueweb12-0109wb-38-05268,-296.926,-299.668
clueweb12-1300wb-33-19926,-14429.413,-15547.660
clueweb12-1506wb-79-29031,-2682.377,-2838.536
clueweb12-1112wb-60-00041,-453.279,-441.595
clueweb12-1209wb-77-03178,-471.505,-491.765
clueweb12-1113wb-83-08256,-3494.724,-3772.682
clueweb12-1706wb-46-14310,-1926.511,-1981.759
clueweb12-0109wb-18-21902,-7957.935,-8131.722
clueweb12-0111wb-48-22586,0.000,0.000
clueweb12-1515wb-31-16954,-3499.471,-3892.712
clueweb12-1608wb-83-01257,-6068.771,-6233.643
clueweb12-0112wb-50-04020,-3943.521,-4243.286
clueweb12-0403wb-37-27360,-6218.429,-6650.709
clueweb12-0511wb-84-31539,-1820.781,-1882.013
clueweb12-0210wb-99-01077,-302.649,-328.094
clueweb12-1213wb-80-13607,-1805.737,-1829.730
clueweb12-1115wb-35-07055,-5257.192,-5259.848
clueweb12-1115wb-30-06473,-944.801,-970.542
clueweb12-0002wb-40-18081,-537.379,-545.628
clueweb12-1408wb-26-18162,-4848.962,-5150.252
clueweb12-0611wb-68-22626,-1545.331,-1554.923
clueweb12-0210wb-48-05474,0.000,0.000
clueweb12-0106wb-90-30269,0.000,0.000
clueweb12-0503wb-29-12641,-1770.048,-1745.954
clueweb12-1903wb-08-02140,-22073.037,-23430.607
clueweb12-0009wb-50-20479,-220.634,-235.018
clueweb12-1707wb-85-20555,-12888.182,-13925.374
clueweb12-1710wb-68-09554,-6127.198,-6628.857
clueweb12-1904wb-96-05714,-19864.053,-20800.896
clueweb12-0209wb-70-06128,-1184.629,-1233.682
clueweb12-0509wb-66-14538,-1159.042,-1178.802
clueweb12-0302wb-23-04993,-5650.104,-5964.265
clueweb12-1010wb-29-00712,-1128.430,-1192.906
clueweb12-0010wb-46-05406,-109137.508,-112230.555
clueweb12-1205wb-93-21757,0.000,0.000
clueweb12-0309wb-52-31380,-913.457,-984.722
clueweb12-0013wb-68-19645,-2659.745,-2781.528
clueweb12-1510wb-98-03529,-374.885,-371.423
clueweb12-1102wb-66-03371,0.000,0.000
clueweb12-0303wb-31-16341,-334.179,-352.624
clueweb12-0409wb-60-17465,0.000,0.000
clueweb12-1806wb-12-20892,-111.710,-121.419
clueweb12-1112wb-09-10820,0.000,0.000
clueweb12-1807wb-09-00724,-7040.744,-7303.744
clueweb12-1315wb-71-18277,-3527.236,-3635.460
clueweb12-1500wb-14-27626,-336.471,-348.845
clueweb12-0411wb-34-07686,0.000,0.000
clueweb12-1111wb-93-12768,0.000,0.000
clueweb12-1616wb-75-20839,-982.363,-1049.278
clueweb12-0305wb-22-11917,-1010.915,-1026.693
clueweb12-0716wb-72-22505,-1652.230,-1654.697
clueweb12-1806wb-83-17124,0.000,0.000
clueweb12-1806wb-46-28274,-11679.890,-12234.213
clueweb12-1101wb-70-18639,-18506.604,-19117.463
clueweb12-1906wb-44-28721,-1517.895,-1659.658
clueweb12-1201tw-30-15843,-1459.334,-1468.079
clueweb12-1403wb-86-01172,-2709.926,-2815.565
clueweb12-1907wb-33-12779,-3857.500,-3826.283
clueweb12-1809wb-85-14005,-216.235,-232.548
clueweb12-0308wb-71-18290,-931.951,-987.797
clueweb12-0007wb-93-23552,-709.183,-757.787
clueweb12-0004wb-41-12705,-635.834,-667.830
clueweb12-1014wb-27-02171,-4584.907,-4876.389
clueweb12-0109wb-90-28829,-1119.174,-1191.194
clueweb12-0409wb-12-13826,-747.747,-742.009
clueweb12-0405wb-72-01114,-7080.494,-7558.482
clueweb12-0003wb-23-28493,0.000,0.000
clueweb12-1605wb-08-01383,-7605.977,-7845.828
clueweb12-0913wb-37-16293,-13876.642,-14695.673
clueweb12-1200tw-97-07526,-2888.761,-3072.856
clueweb12-1013wb-09-09844,-590.834,-618.368
clueweb12-0000wb-12-19259,0.000,0.000
clueweb12-0101wb-24-17650,-8986.693,-9436.503
clueweb12-1405wb-76-00867,-614.326,-629.940
clueweb12-1316wb-07-27699,-25816.516,-26225.570
clueweb12-0100wb-43-20554,-2063.740,-2128.772
clueweb12-1712wb-47-07246,-1897.223,-1992.059
clueweb12-0703wb-72-19746,-1980.879,-2109.889
clueweb12-1614wb-49-02876,-3072.884,-3272.307
clueweb12-1516wb-15-00833,-3724.044,-4012.601
clueweb12-0204wb-53-13061,0.000,0.000
clueweb12-0915wb-72-09265,-724.953,-710.879
clueweb12-0009wb-83-17880,0.000,0.000
clueweb12-0002wb-22-21867,-2314.700,-2401.019
clueweb12-0202wb-83-05618,-49453.957,-52166.371
clueweb12-1612wb-04-15554,-664.898,-682.979
clueweb12-1507wb-69-01965,-1208.200,-1264.867
clueweb12-1001wb-47-07954,-1450.443,-1466.932
clueweb12-1615wb-12-00898,-1571.306,-1680.027
clueweb12-0009wb-61-14101,-3259.217,-3309.039
clueweb12-1911wb-01-34427,-1815.560,-1996.577
clueweb12-1514wb-74-16288,-2389.366,-2579.340
clueweb12-1214wb-38-01957,0.000,0.000
clueweb12-0011wb-90-30653,-24856.447,-25112.865
clueweb12-1803wb-13-02835,-3171.429,-3306.179
clueweb12-0608wb-11-25590,-10788.355,-10440.910
clueweb12-0917wb-21-03438,0.000,0.000
clueweb12-1400tw-48-16689,-1733.870,-1768.624
clueweb12-1700wb-28-29988,-5911.256,-6259.483
clueweb12-0303wb-18-12193,-528.903,-573.728
clueweb12-1400wb-21-11341,-16650.766,-17394.008
clueweb12-1813wb-42-28305,-3330.620,-3298.594
clueweb12-1411wb-38-11630,-14599.956,-15352.504
clueweb12-0612wb-77-22720,-1605.124,-1626.090
clueweb12-1308wb-44-05823,-5239.780,-5403.221
clueweb12-1503wb-80-12261,-605.586,-667.258
clueweb12-1500tw-83-04408,-1033.082,-1080.443
clueweb12-0300wb-98-00951,0.000,0.000
clueweb12-0208wb-86-02621,-1897.035,-1954.856
clueweb12-1200tw-67-16292,-1695.426,-1792.886
clueweb12-0902wb-68-06451,-8211.630,-8742.739
clueweb12-0104wb-79-35125,-33722.512,-35446.543
clueweb12-1106wb-02-12340,-6063.657,-6405.867
clueweb12-0402wb-10-05690,-59270.312,-55267.789
clueweb12-0407wb-81-02400,0.000,0.000
clueweb12-0501wb-87-34342,-741.095,-788.013
clueweb12-1012wb-73-18838,-24972.957,-26184.865
clueweb12-1804wb-06-09682,-2099.917,-2193.258
clueweb12-1814wb-32-16202,-190.096,-192.270
clueweb12-0101wb-61-13982,-309.081,-326.181
clueweb12-0605wb-35-26529,-1489.731,-1549.095
clueweb12-1705wb-05-15385,-2112.666,-2239.060
clueweb12-0500wb-81-04414,-3814.554,-3961.079
clueweb12-0201wb-41-32956,-1565.243,-1650.846
clueweb12-1913wb-12-07272,-173.812,-179.722
clueweb12-0605wb-18-16437,-1413.642,-1523.298
clueweb12-0008wb-87-13205,-13900.696,-14304.923
clueweb12-0804wb-34-25348,0.000,0.000
clueweb12-0816wb-59-02357,-2146.760,-2356.294
clueweb12-0309wb-29-19973,-819.619,-853.613
clueweb12-1611wb-74-06838,-136.006,-132.975
clueweb12-1909wb-90-20268,-1392.097,-1520.499
clueweb12-0703wb-71-03470,-7904.237,-8441.675
clueweb12-1713wb-33-12942,0.000,0.000
clueweb12-1606wb-22-09582,-1207.417,-1263.276
clueweb12-1509wb-23-03847,-1585.254,-1665.312
clueweb12-1307wb-34-01639,0.000,0.000
clueweb12-1503wb-97-13015,-26047.117,-27845.527
clueweb12-0303wb-34-33401,-1372.129,-1443.023
clueweb12-0503wb-79-03256,-6859.669,-6752.272
clueweb12-1602wb-73-18423,-21557.850,-22732.564
clueweb12-1303wb-56-05603,-3654.213,-3931.419
clueweb12-0212wb-22-13050,-1527.564,-1638.811
clueweb12-0714wb-81-13286,-8058.677,-8154.929
clueweb12-0204wb-20-17900,-1398.002,-1490.524
clueweb12-0913wb-17-16073,0.000,0.000
clueweb12-0110wb-93-31854,-36080.449,-39177.492
clueweb12-0409wb-91-32158,-12712.614,-13739.197
clueweb12-1217wb-89-10013,-1410.450,-1449.211
clueweb12-1211wb-49-27480,-9995.843,-10619.607
clueweb12-1212wb-39-37352,0.000,0.000
clueweb12-0101wb-89-21258,-541.434,-586.780
clueweb12-0909wb-20-00155,-1449.792,-1565.636
clueweb12-0508wb-57-03244,0.000,0.000
clueweb12-0210wb-32-05049,-711.371,-752.365
clueweb12-0109wb-09-19080,-441.834,-492.214
clueweb12-0409wb-55-19272,0.000,0.000
clueweb12-0910wb-80-21958,-238.958,-231.469
clueweb12-0505wb-69-08070,0.000,0.000
clueweb12-0209wb-44-05791,-12026.099,-12175.677
clueweb12-0715wb-74-02831,-1952.488,-2040.372
clueweb12-0508wb-20-04638,-524.463,-573.326
clueweb12-0011wb-45-24123,-4107.960,-4265.131
clueweb12-0501wb-10-18750,-1725.199,-1742.800
clueweb12-1407wb-88-00611,-839.685,-876.494
clueweb12-0607wb-86-03053,-2272.183,-2386.922
clueweb12-1505wb-10-18753,-2092.665,-2157.772
clueweb12-1508wb-55-11183,-4248.822,-4415.213
clueweb12-1500wb-41-03804,-2174.363,-2209.544
clueweb12-1403wb-70-28873,-2744.098,-2754.865
clueweb12-1200tw-13-06736,-3504.287,-3712.156
clueweb12-0012wb-38-09081,-3544.753,-3638.330
clueweb12-1907wb-52-07783,-179.552,-183.602
clueweb12-1001wb-52-25060,-61472.426,-64391.098
clueweb12-1509wb-24-16826,-3383.650,-3571.535
clueweb12-1801wb-97-29214,-2717.037,-2866.338
clueweb12-1512wb-10-02344,-679.349,-709.583
clueweb12-1211wb-29-16368,-635.050,-642.697
clueweb12-0100tw-45-14346,0.000,0.000
clueweb12-0915wb-53-11901,-1936.258,-2000.484
clueweb12-0309wb-64-31093,-862.840,-927.720
clueweb12-1806wb-06-22072,-4149.093,-4420.754
clueweb12-0818wb-86-16390,-5894.700,-6274.580
clueweb12-0907wb-04-13904,-1718.136,-1766.765
clueweb12-0411wb-83-18394,-274.015,-287.714
clueweb12-1717wb-43-20478,-7443.455,-7583.500
clueweb12-0206wb-73-33394,-1275.431,-1289.899
clueweb12-0814wb-12-28280,0.000,0.000
clueweb12-0005wb-02-19153,-229.306,-246.815
clueweb12-0901wb-76-18162,0.000,0.000
clueweb12-0101wb-03-19847,-1123.836,-1190.656
clueweb12-0704wb-77-27332,-381.294,-397.781
clueweb12-0900tw-17-11124,-2133.635,-2232.826
clueweb12-0212wb-29-23350,-1398.664,-1495.542
clueweb12-0702wb-26-02906,-635.791,-679.134
clueweb12-1400tw-49-00265,-565.694,-617.660
clueweb12-0510wb-53-06125,-1339.103,-1392.913
clueweb12-0001wb-69-28861,-4202.991,-4229.746
clueweb12-1307wb-30-01195,-1351.954,-1415.196
clueweb12-1603wb-92-15984,-428.665,-417.494
clueweb12-1203wb-57-10261,0.000,0.000
clueweb12-0811wb-09-07467,-351.822,-372.358
clueweb12-1413wb-25-25963,-1767.102,-1883.388
clueweb12-0609wb-12-06872,-753.998,-766.127
clueweb12-0403wb-14-14870,-39942.797,-42101.879
clueweb12-0100wb-60-11666,-3848.104,-3953.525
clueweb12-0109wb-71-04202,-806.808,-831.401
clueweb12-1814wb-84-14751,-5170.310,-5438.586
clueweb12-1902wb-16-25814,-10372.545,-11197.207
clueweb12-1201tw-05-13293,-1084.292,-1133.960
clueweb12-0004wb-04-27296,-309.009,-311.267
clueweb12-0108wb-09-23096,-1718.736,-1829.339
clueweb12-0101wb-65-01133,-1284.358,-1330.193
clueweb12-1202wb-34-32504,0.000,0.000
clueweb12-0411wb-27-15532,-1775.788,-1799.447
clueweb12-0104wb-20-27802,-133.779,-136.484
clueweb12-1315wb-02-23400,-1760.834,-1929.317
clueweb12-0002wb-10-00755,-2226.500,-2262.257
clueweb12-1812wb-70-16222,0.000,0.000
clueweb12-1315wb-43-22945,-6522.422,-7017.659
clueweb12-1016wb-92-12717,-1242.532,-1306.997
clueweb12-0009wb-05-15822,-2672.843,-2907.463
clueweb12-1406wb-35-08571,-803.454,-849.762
clueweb12-1512wb-90-19884,-15183.137,-15952.171
clueweb12-1209wb-17-23141,-1004.027,-1035.562
clueweb12-0005wb-37-31463,0.000,0.000
clueweb12-0918wb-30-10467,-243.571,-268.511
clueweb12-0501wb-87-18076,-4780.720,-4750.022
clueweb12-1404wb-81-25378,0.000,0.000
clueweb12-0006wb-11-31152,-817.765,-812.421
clueweb12-0812wb-22-08526,-1891.335,-2010.356
clueweb12-1708wb-34-06581,-616.400,-663.787
clueweb12-0211wb-50-12247,-3187.626,-3249.148
clueweb12-0302wb-00-30106,-3876.221,-4105.405
clueweb12-0309wb-31-08864,0.000,0.000
clueweb12-0302wb-93-31466,-836.838,-886.920
clueweb12-1604wb-92-13380,-769.100,-798.542
clueweb12-1810wb-53-24356,0.000,0.000
clueweb12-0210wb-11-07721,-22105.623,-23212.521
clueweb12-0411wb-14-19224,-495.022,-508.105
clueweb12-0906wb-30-07243,-5893.535,-6410.198
clueweb12-1509wb-38-05762,-16969.984,-17888.965
clueweb12-0406wb-74-12991,-1603.048,-1602.831
clueweb12-0300wb-07-28386,-794.185,-773.887
clueweb12-0008wb-48-04732,-1267.498,-1328.987
clueweb12-0109wb-92-06184,-2988.834,-3088.633
clueweb12-0107wb-24-32025,0.000,0.000
clueweb12-1200wb-96-13360,-123.572,-126.714
clueweb12-0408wb-24-01083,-777.808,-840.445
clueweb12-0200tw-34-10268,-2781.417,-3008.070
clueweb12-0210wb-01-20395,-2232.695,-2303.636
clueweb12-0010wb-31-08991,-1038.631,-1074.542
clueweb12-0714wb-72-07726,-2238.637,-2385.401
clueweb12-0919wb-90-07060,0.000,0.000
clueweb12-1117wb-19-06169,-1633.303,-1770.949
clueweb12-1913wb-57-05275,-2681.099,-2710.095
clueweb12-1617wb-05-25240,-1901.072,-1941.468
clueweb12-0805wb-51-07981,-677.479,-733.919
clueweb12-0401wb-59-29710,-8569.250,-9122.810
clueweb12-0207wb-84-34187,-2844.030,-3039.202
clueweb12-0205wb-51-20854,-23651.246,-23647.623
clueweb12-0308wb-89-03595,-6232.533,-6262.870
clueweb12-1109wb-81-18798,-962.445,-1012.622
clueweb12-0002wb-47-33001,-2580.332,-2840.458
clueweb12-1404wb-06-04350,-10167.706,-10624.804
clueweb12-1806wb-97-01570,-5329.946,-5377.528
clueweb12-0106wb-34-08811,-33194.184,-33384.332
clueweb12-0411wb-23-21061,-654.393,-669.411
clueweb12-0307wb-67-20531,-268.570,-273.490
clueweb12-1013wb-45-07186,-1485.038,-1614.178
clueweb12-0701wb-48-00389,-4895.925,-4817.366
clueweb12-0301tw-03-17046,-518.842,-548.770
clueweb12-0101wb-80-24602,-11533.214,-12306.015
clueweb12-0204wb-05-03783,-9672.491,-10466.855
clueweb12-1207wb-53-21279,-45926.391,-48917.887
clueweb12-0000wb-99-29878,-4101.951,-4262.890
clueweb12-0101wb-70-22848,-563.024,-602.741
clueweb12-1703wb-30-25207,0.000,0.000
clueweb12-0804wb-08-08282,-32448.746,-35288.922
clueweb12-1800wb-28-21857,-10883.570,-11762.504
clueweb12-0709wb-57-14977,-1136.830,-1175.573
clueweb12-0308wb-23-33073,-527.763,-539.419
clueweb12-1412wb-35-13131,0.000,0.000
clueweb12-0203wb-32-15744,-1117.280,-1183.740
clueweb12-1112wb-16-08283,-1291.347,-1340.163
clueweb12-0818wb-29-02385,-8782.451,-9340.335
clueweb12-1505wb-72-29101,-2861.673,-2972.181
clueweb12-1807wb-23-01228,-2061.883,-2170.441
