filename,lm_clef15_vhard,lm_clef15_hard,lm_clef15_easy,lm_clef15_veasy
clueweb12-0209wb-96-04800,-1199.210,-1174.952,-1183.631,-1170.369
clueweb12-0111wb-61-25958,-11010.482,-11026.450,-11190.031,-11052.769
clueweb12-1200tw-51-08305,-1026.037,-1034.081,-1061.073,-1052.904
clueweb12-0105wb-50-17160,0.000,0.000,0.000,0.000
clueweb12-0713wb-96-14244,-2294.813,-2260.730,-2322.870,-2354.973
clueweb12-1507wb-95-11841,-130106.469,-123332.922,-118407.312,-117282.539
clueweb12-1308wb-32-30726,-2983.271,-2872.307,-2970.456,-2953.656
clueweb12-1315wb-74-10900,-295.955,-291.246,-302.418,-293.025
clueweb12-0105wb-52-31499,-546.902,-533.246,-517.111,-520.901
clueweb12-1109wb-68-26339,0.000,0.000,0.000,0.000
clueweb12-0305wb-18-00223,-18266.090,-17459.793,-18050.658,-18274.469
clueweb12-1118wb-76-07991,-8964.769,-8576.666,-8675.523,-8108.107
clueweb12-1904wb-23-12545,-2631.619,-2451.122,-2439.849,-2433.555
clueweb12-0301wb-13-32639,-2138.415,-2064.890,-2084.694,-2068.390
clueweb12-0917wb-29-26056,-3131.195,-3036.868,-3079.108,-3031.505
clueweb12-1813wb-94-13916,-131.104,-122.390,-118.950,-121.562
clueweb12-1613wb-39-23792,-29452.135,-28087.555,-27046.092,-26899.049
clueweb12-1212wb-36-31650,0.000,0.000,0.000,0.000
clueweb12-1113wb-64-24999,-17527.436,-17470.486,-17990.855,-18405.928
clueweb12-0103wb-64-14644,-3156.498,-3169.964,-3284.928,-3299.712
clueweb12-0403wb-03-02377,-3276.095,-3185.381,-3177.153,-3095.261
clueweb12-1107wb-75-24048,-1200.305,-1187.731,-1187.339,-1169.490
clueweb12-1107wb-87-13392,-3090.480,-3057.500,-3166.168,-3251.321
clueweb12-0407wb-02-21690,-1379.642,-1265.051,-1250.475,-1311.326
clueweb12-0500wb-83-11880,-2469.164,-2536.831,-2709.689,-2745.067
clueweb12-1707wb-46-18181,-25613.818,-24832.264,-24500.518,-24080.658
clueweb12-1202wb-47-30189,-2190.790,-2132.265,-2111.565,-2097.657
clueweb12-0111wb-41-16007,-29756.846,-28490.518,-27769.836,-27391.719
clueweb12-1315wb-53-09362,-2863.419,-2742.360,-2731.783,-2843.826
clueweb12-1503wb-97-09642,-215.777,-207.524,-200.846,-197.178
clueweb12-0100wb-59-06400,0.000,0.000,0.000,0.000
clueweb12-0112wb-34-03747,-4287.930,-4132.794,-4123.608,-4152.420
clueweb12-0209wb-12-09790,-26581.066,-25583.803,-24964.398,-24556.666
clueweb12-1806wb-09-02751,0.000,0.000,0.000,0.000
clueweb12-0813wb-68-13603,-4938.986,-4755.720,-4810.170,-4845.680
clueweb12-0201wb-02-00181,-1219.970,-1148.313,-1129.752,-1162.929
clueweb12-0104wb-80-08502,-1763.631,-1717.405,-1694.742,-1729.764
clueweb12-0400tw-35-14046,-1445.468,-1410.736,-1411.803,-1390.588
clueweb12-1715wb-58-20440,-12494.954,-12459.507,-12850.065,-13094.366
clueweb12-1505wb-57-13809,-4189.924,-3988.840,-3880.370,-3861.370
clueweb12-1906wb-44-28735,-2675.807,-2557.663,-2595.779,-2618.121
clueweb12-0703wb-95-10531,-2354.620,-2300.472,-2319.450,-2330.551
clueweb12-0200wb-50-18612,-1138.787,-1105.041,-1120.636,-1101.603
clueweb12-1500wb-91-20943,-8815.487,-8634.952,-8563.031,-8518.837
clueweb12-0010wb-90-07937,-741.205,-710.862,-728.416,-749.662
clueweb12-0206wb-45-24309,-2664.772,-2568.590,-2602.594,-2592.514
clueweb12-1800wb-03-15920,-608.878,-595.884,-598.737,-609.752
clueweb12-0308wb-46-00475,-4540.270,-4409.738,-4338.782,-4377.930
clueweb12-1804wb-11-03214,-1830.309,-1816.193,-1840.950,-1835.725
clueweb12-1210wb-86-23159,-15789.094,-15222.375,-15366.058,-15405.441
clueweb12-1205wb-80-15409,-1811.412,-1769.755,-1857.232,-1877.922
clueweb12-0311wb-88-22270,0.000,0.000,0.000,0.000
clueweb12-1412wb-68-06823,-5816.787,-5574.357,-5405.264,-5320.363
clueweb12-1104wb-00-19576,-6521.369,-6441.493,-6551.199,-6567.324
clueweb12-0200tw-92-12817,-450.826,-432.905,-429.458,-428.967
clueweb12-1813wb-36-19822,0.000,0.000,0.000,0.000
clueweb12-1713wb-74-23566,-8515.395,-8189.967,-8195.876,-8477.857
clueweb12-0817wb-49-25652,-1062.418,-1031.021,-1012.183,-1001.675
clueweb12-0612wb-20-16567,-560.207,-536.791,-515.142,-504.724
clueweb12-0919wb-17-17686,-95482.766,-96870.086,-100408.680,-101608.188
clueweb12-0603wb-92-12680,-4078.675,-3929.035,-3931.717,-3896.298
clueweb12-0707wb-87-15027,-2440.559,-2365.211,-2344.096,-2322.326
clueweb12-0307wb-02-00433,0.000,0.000,0.000,0.000
clueweb12-1209wb-60-00850,-426.353,-416.829,-426.774,-453.017
clueweb12-0511wb-79-23524,-1110.913,-1080.695,-1069.322,-1058.215
clueweb12-0209wb-87-14724,-749.805,-727.065,-737.516,-736.116
clueweb12-1507wb-30-16983,-2952.619,-2841.848,-2860.918,-2926.806
clueweb12-1613wb-11-02798,-33831.797,-33633.469,-34263.180,-34306.871
clueweb12-0203wb-20-07918,-4741.379,-4726.343,-4790.418,-4833.599
clueweb12-0305wb-57-14156,-531.278,-499.820,-484.673,-490.407
clueweb12-1301wb-06-09148,-365.370,-343.549,-345.641,-335.713
clueweb12-0412wb-20-23019,-44933.305,-43099.469,-41678.477,-41413.992
clueweb12-1406wb-09-29722,-1073.377,-1034.309,-1048.756,-1035.540
clueweb12-1211wb-27-18991,-23351.289,-22887.984,-23340.963,-23511.689
clueweb12-1608wb-13-07948,-2183.851,-2055.817,-2020.468,-1988.101
clueweb12-0109wb-47-12183,-142.640,-128.735,-122.738,-126.135
clueweb12-1608wb-40-02379,-2279.858,-2169.795,-2168.664,-2173.359
clueweb12-1005wb-31-28671,-3632.072,-3481.768,-3572.636,-3510.010
clueweb12-1613wb-63-22065,-2239.662,-2192.948,-2175.942,-2126.608
clueweb12-0914wb-05-14425,-112893.531,-109097.805,-106727.922,-104572.305
clueweb12-0701wb-87-34507,-2356.483,-2274.340,-2219.342,-2208.292
clueweb12-1510wb-63-03393,-1091.399,-1099.376,-1125.969,-1129.949
clueweb12-0608wb-63-07397,-20366.969,-19439.975,-18975.342,-18580.920
clueweb12-0702wb-26-03130,0.000,0.000,0.000,0.000
clueweb12-1106wb-87-11804,-66134.016,-65085.973,-64911.289,-66334.305
clueweb12-1405wb-98-22012,-1073.752,-1042.857,-1081.996,-1066.971
clueweb12-0701wb-75-25926,-1524.922,-1454.908,-1431.371,-1486.853
clueweb12-0205wb-21-04546,-826.044,-810.572,-838.883,-837.264
clueweb12-0402wb-82-31224,-7936.491,-7560.142,-7347.669,-6037.191
clueweb12-1213wb-05-00162,0.000,0.000,0.000,0.000
clueweb12-0907wb-15-10408,-3279.778,-3217.165,-3291.563,-3349.406
clueweb12-0602wb-35-04346,-3020.980,-2936.877,-3060.079,-3072.273
clueweb12-1713wb-77-28840,-5496.272,-5478.607,-5614.857,-5689.297
clueweb12-0816wb-25-03751,-2526.478,-2490.233,-2553.388,-2581.577
clueweb12-0204wb-87-00321,-18402.479,-18092.580,-18503.322,-18668.834
clueweb12-1707wb-05-25313,-584.850,-598.941,-611.677,-648.088
clueweb12-0207wb-35-15813,-2825.036,-2757.631,-2796.073,-2810.118
clueweb12-0711wb-75-28927,-1284.191,-1246.465,-1267.612,-1290.587
clueweb12-0715wb-30-12156,-2219.642,-2156.277,-2162.124,-2138.479
clueweb12-1106wb-73-24092,-3241.571,-3117.788,-3174.713,-3267.241
clueweb12-0913wb-13-29619,-7208.605,-7000.236,-7236.856,-7438.161
clueweb12-1806wb-13-08324,-306.451,-289.759,-284.651,-279.350
clueweb12-1814wb-30-05336,-37398.414,-35421.379,-33740.363,-34286.023
clueweb12-0202wb-22-25057,0.000,0.000,0.000,0.000
clueweb12-0108wb-23-29722,-2128.688,-2020.432,-2058.845,-2094.716
clueweb12-1707wb-81-04568,-2085.694,-2060.528,-2050.381,-2034.273
clueweb12-0100tw-16-19351,-2995.399,-2892.377,-2946.641,-2986.708
clueweb12-0510wb-51-31145,0.000,0.000,0.000,0.000
clueweb12-0307wb-75-08848,-224.426,-224.103,-221.394,-220.411
clueweb12-0104wb-92-26457,0.000,0.000,0.000,0.000
clueweb12-0202wb-49-12079,-527.694,-516.510,-525.529,-559.569
clueweb12-0005wb-54-24693,-5191.059,-4990.746,-5246.871,-5232.001
clueweb12-0200wb-12-12992,-6074.989,-6165.449,-6361.809,-6545.708
clueweb12-0802wb-79-01355,-1369.149,-1329.882,-1338.767,-1320.743
clueweb12-0505wb-29-03380,-19799.309,-19602.162,-20162.549,-20508.164
clueweb12-0816wb-37-17833,-16479.557,-16040.290,-15955.554,-15795.784
clueweb12-1713wb-96-12628,-134.430,-129.621,-132.088,-134.438
clueweb12-1506wb-25-07894,-12041.183,-11854.338,-11953.764,-12057.445
clueweb12-1311wb-52-27513,-1963.832,-1948.256,-2009.057,-2045.358
clueweb12-0603wb-21-31349,-1914.404,-1865.432,-1937.207,-1982.126
clueweb12-0208wb-22-25847,-10748.034,-10433.617,-10489.448,-10366.925
clueweb12-1306wb-34-20285,-9109.668,-8518.642,-8330.449,-8349.775
clueweb12-1701wb-89-12076,-1632.586,-1659.271,-1727.077,-1756.380
clueweb12-0606wb-02-08055,-2733.339,-2654.677,-2677.623,-2749.615
clueweb12-0306wb-51-00055,-747.692,-734.149,-750.151,-751.863
clueweb12-1604wb-92-18188,-425.773,-423.270,-432.232,-430.703
clueweb12-1707wb-28-11842,-480.319,-460.048,-462.245,-468.024
clueweb12-0404wb-18-20481,-451.357,-435.797,-455.114,-456.524
clueweb12-1402wb-85-10092,-801.940,-763.504,-757.529,-763.446
clueweb12-1218wb-48-21641,-10656.652,-10478.434,-10352.089,-10176.322
clueweb12-0301wb-42-29836,0.000,0.000,0.000,0.000
clueweb12-0815wb-21-26908,-9764.769,-9050.638,-9281.990,-9674.667
clueweb12-1011wb-57-08506,0.000,0.000,0.000,0.000
clueweb12-0404wb-91-22375,-3459.688,-3280.412,-3144.468,-3152.196
clueweb12-0308wb-38-18864,-7197.556,-6829.273,-6679.908,-6626.543
clueweb12-1705wb-05-16325,-3513.646,-3407.575,-3477.010,-3485.509
clueweb12-1201wb-94-20949,-263.044,-253.805,-260.106,-267.393
clueweb12-0205wb-75-26985,0.000,0.000,0.000,0.000
clueweb12-1810wb-46-01720,-3616.578,-3533.964,-3604.305,-3742.871
clueweb12-0209wb-06-31053,0.000,0.000,0.000,0.000
clueweb12-0302wb-59-07897,-2575.854,-2423.461,-2433.242,-2455.378
clueweb12-0805wb-88-00708,0.000,0.000,0.000,0.000
clueweb12-0807wb-58-10307,-1870.028,-1793.183,-1784.286,-1796.344
clueweb12-0206wb-37-18051,-27924.850,-27484.191,-28074.105,-28146.531
clueweb12-1610wb-90-11449,0.000,0.000,0.000,0.000
clueweb12-0107wb-76-20919,-10833.989,-10523.652,-10466.750,-10388.367
clueweb12-1714wb-81-04631,0.000,0.000,0.000,0.000
clueweb12-1803wb-63-07612,-4111.974,-3877.006,-3980.380,-4084.949
clueweb12-0501wb-77-29908,-2327.851,-2210.550,-2202.150,-2185.393
clueweb12-0102wb-03-21060,-1728.060,-1618.900,-1719.844,-1711.445
clueweb12-1809wb-86-03072,-1361.288,-1303.595,-1296.120,-1319.394
clueweb12-1611wb-20-09765,-1625.601,-1584.405,-1663.422,-1681.141
clueweb12-0007wb-81-10269,-3933.020,-3827.346,-3811.529,-3806.443
clueweb12-1805wb-80-19817,-131.908,-132.242,-135.451,-134.449
clueweb12-0008wb-16-29557,0.000,0.000,0.000,0.000
clueweb12-1006wb-18-05913,-17183.879,-16787.078,-17067.582,-17132.369
clueweb12-1513wb-37-01454,-16684.869,-15558.745,-15804.274,-16148.719
clueweb12-0711wb-70-01361,-609.939,-596.104,-608.800,-614.226
clueweb12-1303wb-65-18759,-1808.391,-1780.623,-1778.697,-1757.786
clueweb12-1912wb-14-02269,0.000,0.000,0.000,0.000
clueweb12-0409wb-66-05353,-13641.945,-13320.212,-13515.750,-13651.425
clueweb12-0406wb-60-22798,-3358.671,-3192.816,-3151.508,-3342.704
clueweb12-1900wb-95-20065,-5666.135,-5312.938,-5109.963,-5028.140
clueweb12-1402wb-54-04744,-5628.445,-5415.138,-5377.393,-5314.129
clueweb12-0603wb-18-30836,-597.184,-579.862,-581.331,-588.634
clueweb12-1707wb-99-05778,-492.291,-489.810,-488.790,-502.743
clueweb12-0304wb-32-19437,-310.625,-299.823,-292.505,-285.547
clueweb12-0704wb-34-06577,-51285.527,-50586.234,-51493.441,-51689.828
clueweb12-0211wb-61-29740,-328.703,-311.189,-321.217,-317.634
clueweb12-1404wb-13-18570,-6093.262,-5880.945,-5923.625,-6038.955
clueweb12-1115wb-77-15723,-2431.889,-2398.959,-2426.736,-2445.696
clueweb12-0400wb-54-27780,-367.913,-370.583,-385.040,-382.863
clueweb12-1513wb-73-14055,-2019.408,-1908.949,-1899.303,-1910.620
clueweb12-0202wb-62-02020,-3583.624,-3420.093,-3426.202,-3510.105
clueweb12-0714wb-02-28164,-4206.855,-4032.688,-3968.985,-4009.459
clueweb12-0810wb-05-17745,-31295.373,-30087.100,-30087.803,-29775.318
clueweb12-1807wb-81-18933,-1623.728,-1548.867,-1571.375,-1569.021
clueweb12-0107wb-05-33835,-1832.372,-1822.303,-1909.331,-1970.631
clueweb12-0207wb-60-11953,-673.862,-650.253,-650.974,-671.383
clueweb12-0305wb-95-31021,-8595.452,-8323.081,-8319.275,-8283.602
clueweb12-0300wb-10-16568,-16297.224,-15677.276,-16330.402,-16519.152
clueweb12-0000wb-61-10241,-2558.062,-2429.654,-2439.414,-2488.424
clueweb12-0308wb-38-18906,-3502.777,-3268.120,-3157.971,-3132.090
clueweb12-1114wb-65-01755,-925.226,-908.035,-908.845,-919.974
clueweb12-0409wb-30-18191,-1699.128,-1658.774,-1661.735,-1671.597
clueweb12-0200wb-38-12394,-3220.169,-3222.097,-3250.971,-3421.657
clueweb12-0207wb-20-30449,-1600.789,-1529.892,-1559.573,-1582.285
clueweb12-0302wb-73-31140,-4007.785,-3920.312,-3861.601,-3794.528
clueweb12-0000wb-95-15478,-1678.552,-1554.543,-1514.972,-1540.067
clueweb12-1607wb-52-19417,-569.060,-572.483,-584.654,-580.997
clueweb12-1717wb-00-05339,-1463.652,-1376.719,-1421.320,-1429.757
clueweb12-1515wb-31-25376,-4834.494,-4595.888,-4643.644,-4738.133
clueweb12-0407wb-18-29707,-5196.635,-5008.551,-5143.376,-5253.557
clueweb12-0502wb-10-26472,-414.890,-450.007,-468.772,-472.059
clueweb12-1803wb-33-17982,-22706.850,-21558.289,-21623.164,-21818.189
clueweb12-0205wb-12-33511,-1995.650,-1946.416,-2016.822,-2005.908
clueweb12-0303wb-41-27136,0.000,0.000,0.000,0.000
clueweb12-1813wb-73-20086,-296.480,-285.163,-288.518,-284.419
clueweb12-1601wb-48-17117,-182.051,-165.768,-163.930,-145.292
clueweb12-0510wb-01-09034,-3587.263,-3307.558,-3556.618,-3466.066
clueweb12-0206wb-34-25446,-2974.455,-2861.352,-2948.018,-2945.058
clueweb12-0302wb-18-17625,0.000,0.000,0.000,0.000
clueweb12-0207wb-69-19517,0.000,0.000,0.000,0.000
clueweb12-0205wb-57-17519,-2277.568,-2244.880,-2286.310,-2323.850
clueweb12-1602wb-67-13962,0.000,0.000,0.000,0.000
clueweb12-0410wb-28-33245,-2388.818,-2407.919,-2504.100,-2545.224
clueweb12-0404wb-45-10353,-18555.225,-19292.445,-20505.170,-20902.750
clueweb12-0306wb-53-13480,-346.485,-329.062,-320.931,-335.739
clueweb12-0001wb-67-17238,-1584.562,-1594.147,-1637.466,-1642.262
clueweb12-0410wb-35-10613,-16417.389,-16413.051,-16840.115,-16893.211
clueweb12-1902wb-69-12927,-4071.423,-3888.855,-3951.771,-4080.853
clueweb12-0406wb-32-15249,-1719.773,-1666.368,-1634.732,-1619.288
clueweb12-0305wb-41-22734,-13910.452,-14096.458,-14612.463,-14689.898
clueweb12-1701wb-31-31002,0.000,0.000,0.000,0.000
clueweb12-1006wb-64-21616,-1647.434,-1592.554,-1550.846,-1502.488
clueweb12-1208wb-75-25204,-466.101,-437.259,-440.949,-438.879
clueweb12-1716wb-11-10224,-1407.085,-1345.115,-1367.198,-1375.622
clueweb12-0406wb-18-17244,-5420.637,-5094.703,-5130.709,-5334.387
clueweb12-1010wb-49-18030,-136.408,-120.275,-125.827,-113.227
clueweb12-0505wb-65-31154,-244.017,-236.001,-243.637,-242.288
clueweb12-0000tw-00-18462,-3792.579,-3658.897,-3718.546,-3724.680
clueweb12-0713wb-38-09520,-2460.874,-2374.283,-2467.662,-2497.877
clueweb12-0002wb-05-10569,-3942.552,-3750.780,-3739.208,-3812.375
clueweb12-1100tw-55-22443,-13001.619,-12339.026,-12113.511,-12128.220
clueweb12-1107wb-01-27643,-1695.656,-1595.725,-1521.399,-1539.313
clueweb12-1911wb-68-23308,-2201.736,-2115.657,-2173.408,-2264.038
clueweb12-1303wb-72-12776,-6191.834,-6091.091,-6190.230,-6160.892
clueweb12-1501wb-34-02160,-1089.795,-1061.495,-1056.490,-1039.015
clueweb12-1802wb-11-23971,-283.127,-279.657,-286.559,-282.879
clueweb12-0111wb-06-23982,0.000,0.000,0.000,0.000
clueweb12-1713wb-85-13880,0.000,0.000,0.000,0.000
clueweb12-0105wb-96-03412,-1230.061,-1213.415,-1253.876,-1273.862
clueweb12-0009wb-17-25881,0.000,0.000,0.000,0.000
clueweb12-1607wb-63-23679,-3176.782,-2990.184,-2982.710,-2988.904
clueweb12-1504wb-87-14147,-3308.892,-3173.216,-3254.978,-3347.457
clueweb12-0108wb-23-21198,-185.268,-177.883,-181.752,-184.844
clueweb12-1118wb-60-08328,-5518.060,-5312.816,-5334.683,-5401.693
clueweb12-0700wb-54-06930,-662.597,-636.082,-624.813,-624.565
clueweb12-0304wb-31-18632,-1225.953,-1092.884,-1155.002,-1111.970
clueweb12-1800wb-05-08701,-3865.340,-3705.287,-3637.197,-3722.895
clueweb12-0708wb-43-01185,-17727.270,-17335.660,-17759.023,-17970.789
clueweb12-0303wb-53-02033,0.000,0.000,0.000,0.000
clueweb12-1313wb-97-15083,-46314.805,-45503.238,-47029.906,-47410.141
clueweb12-1400wb-57-04148,-4050.521,-4294.871,-4487.518,-4582.561
clueweb12-1608wb-32-04061,0.000,0.000,0.000,0.000
clueweb12-0001wb-01-16240,-17739.918,-17795.783,-18107.631,-18305.816
clueweb12-0306wb-87-28631,-263.425,-251.675,-260.901,-260.779
clueweb12-0906wb-02-16969,-5027.400,-5096.000,-5175.737,-5312.905
clueweb12-1405wb-29-26633,-196.648,-195.122,-202.181,-195.344
clueweb12-0808wb-21-11812,-1115.957,-1147.302,-1181.890,-1208.287
clueweb12-0001wb-75-14437,-4726.995,-4647.891,-4638.238,-4599.600
clueweb12-0608wb-48-26332,-8282.430,-7922.866,-8123.187,-8265.974
clueweb12-1616wb-74-02361,-668.044,-658.148,-655.161,-656.386
clueweb12-0311wb-86-22047,-2046.082,-1964.330,-1998.228,-2009.739
clueweb12-1516wb-74-08796,-12178.070,-11529.614,-11620.662,-11864.082
clueweb12-1809wb-69-29351,-1941.339,-1914.003,-1907.487,-1928.192
clueweb12-0107wb-12-19740,-9088.647,-8962.274,-9233.099,-9367.495
clueweb12-0104wb-45-17762,-1049.510,-999.381,-1016.376,-999.576
clueweb12-1902wb-43-02290,-1057.426,-1006.919,-988.038,-980.918
clueweb12-1307wb-31-00706,-4556.862,-4531.073,-4623.443,-4739.199
clueweb12-0101wb-76-07159,-52733.027,-51253.414,-49859.484,-49262.562
clueweb12-0202wb-80-08186,-755.292,-730.094,-752.333,-754.366
clueweb12-0306wb-36-29170,-685.478,-671.752,-685.427,-687.518
clueweb12-1402wb-66-05058,-1769.711,-1699.388,-1674.444,-1643.264
clueweb12-0100wb-50-28246,0.000,0.000,0.000,0.000
clueweb12-1313wb-44-21371,-10343.519,-10130.763,-10423.182,-10668.104
clueweb12-1703wb-92-06740,-35805.789,-33946.379,-33850.547,-33920.918
clueweb12-1302wb-63-22244,-933.978,-916.370,-904.387,-906.523
clueweb12-0000wb-32-22716,-1065.500,-1038.168,-1053.876,-1065.818
clueweb12-1801wb-37-05524,-17762.312,-16703.828,-16383.900,-16502.311
clueweb12-0206wb-47-16840,-848.689,-848.215,-862.507,-876.896
clueweb12-0714wb-57-05681,-5415.564,-5351.684,-5366.687,-5349.222
clueweb12-1200tw-04-19075,-49830.621,-48203.160,-48170.102,-48170.379
clueweb12-0107wb-37-29143,-12473.853,-12448.234,-12544.715,-12310.918
clueweb12-0001wb-53-21835,-1806.378,-1910.713,-1978.614,-2043.531
clueweb12-1215wb-38-16558,0.000,0.000,0.000,0.000
clueweb12-0005wb-77-17466,-1643.920,-1587.876,-1611.153,-1668.370
clueweb12-1603wb-10-05841,-383.173,-376.265,-385.672,-383.527
clueweb12-0905wb-15-20695,-4309.329,-4185.704,-4160.932,-4116.233
clueweb12-0308wb-35-03392,-985.348,-948.979,-942.855,-968.426
clueweb12-1808wb-71-19003,-1945.137,-1878.460,-1881.335,-1880.248
clueweb12-0004wb-34-17086,-2125.438,-1989.079,-2022.278,-2041.928
clueweb12-0715wb-12-08572,-2871.805,-2812.903,-2861.599,-2876.039
clueweb12-0700tw-64-15744,-1958.501,-1916.741,-1884.459,-1849.114
clueweb12-0202wb-51-03053,-3647.559,-3581.148,-3612.907,-3614.396
clueweb12-1800wb-36-02003,-8464.518,-8466.285,-8744.620,-8804.640
clueweb12-1905wb-76-04301,-188.463,-186.331,-187.638,-184.877
clueweb12-1406wb-21-03484,-9247.298,-9120.841,-9264.407,-9510.779
clueweb12-1813wb-45-26409,-740.609,-700.806,-678.041,-664.019
clueweb12-0403wb-87-00873,-233.822,-236.974,-243.709,-244.922
clueweb12-1515wb-53-09290,-6737.208,-6546.392,-6721.740,-6834.907
clueweb12-0808wb-92-05913,-3014.239,-2971.302,-3044.259,-3014.215
clueweb12-0410wb-84-12119,-184.091,-167.646,-165.971,-147.327
clueweb12-1809wb-61-16973,-137081.578,-132434.297,-130615.219,-130299.906
clueweb12-0101wb-65-12189,-285.944,-273.927,-273.528,-276.796
clueweb12-1910wb-88-28307,-9700.225,-9355.034,-9386.478,-9503.966
clueweb12-0009wb-88-08162,-577.300,-564.956,-552.266,-545.978
clueweb12-0310wb-53-13126,-700.644,-647.343,-660.132,-700.074
clueweb12-1903wb-94-10190,-3259.715,-3247.410,-3304.217,-3344.434
clueweb12-0100tw-56-17435,-1347.331,-1291.182,-1288.765,-1281.686
clueweb12-1111wb-43-06954,0.000,0.000,0.000,0.000
clueweb12-0102wb-57-24882,-15288.229,-15145.216,-15405.796,-15789.639
clueweb12-1808wb-78-04695,-349.535,-342.133,-352.588,-359.633
clueweb12-1913wb-35-18273,-19389.691,-20473.744,-21631.623,-21738.689
clueweb12-1406wb-81-15891,-2140.993,-2102.860,-2136.423,-2144.323
clueweb12-0001wb-99-30565,-2002.890,-1878.397,-1899.031,-1952.890
clueweb12-0815wb-04-19435,-13467.832,-13174.961,-13168.943,-13084.757
clueweb12-0814wb-54-11457,-2071.537,-1987.605,-2040.239,-2091.637
clueweb12-0700wb-67-23774,-2987.907,-2819.812,-2778.268,-2878.267
clueweb12-1216wb-33-27691,-6307.603,-6272.150,-6343.284,-6291.379
clueweb12-0310wb-99-04866,-1191.417,-1101.382,-1093.493,-1121.679
clueweb12-0600wb-83-24312,-894.507,-881.504,-892.967,-869.052
clueweb12-1100tw-32-10667,-1734.352,-1691.397,-1734.789,-1732.257
clueweb12-1706wb-35-26876,-1449.943,-1392.622,-1417.645,-1453.288
clueweb12-0904wb-25-02285,-1220.661,-1195.060,-1180.831,-1174.305
clueweb12-0111wb-95-29836,-961.931,-914.071,-931.723,-931.076
clueweb12-0201wb-49-09364,-6819.894,-6460.475,-6838.836,-6822.578
clueweb12-0716wb-90-07296,-10132.450,-9726.391,-9501.575,-9491.220
clueweb12-0206wb-09-04638,-977.119,-960.498,-971.484,-948.819
clueweb12-0108wb-66-34398,-307.289,-304.393,-314.937,-313.242
clueweb12-0406wb-77-12783,-672.513,-646.613,-657.713,-667.540
clueweb12-0800wb-58-00850,-1055.282,-1075.990,-1111.986,-1140.862
clueweb12-0008wb-74-25483,0.000,0.000,0.000,0.000
clueweb12-1300tw-21-04222,-924.876,-889.309,-870.884,-862.692
clueweb12-1204wb-11-32988,-188.774,-172.374,-176.808,-169.461
clueweb12-0000wb-77-26987,-1114.651,-1085.338,-1105.722,-1117.834
clueweb12-0102wb-53-08318,-6120.875,-6108.474,-6249.524,-6284.840
clueweb12-1007wb-78-27144,-512.419,-503.125,-492.664,-504.018
clueweb12-1202wb-38-03550,-208.264,-202.674,-186.966,-192.341
clueweb12-0500wb-42-10272,-1292.744,-1201.516,-1242.922,-1229.440
clueweb12-1401wb-47-32166,-15589.663,-15735.803,-16285.954,-16426.445
clueweb12-1211wb-04-08423,-14836.510,-14313.798,-14420.874,-14459.166
clueweb12-0305wb-91-19219,-2969.190,-2791.765,-2795.047,-2860.388
clueweb12-0917wb-21-23055,-2776.655,-2660.305,-2706.544,-2683.160
clueweb12-0003wb-29-12223,-61978.375,-60602.801,-60618.422,-60984.492
clueweb12-0008wb-55-23681,-4943.569,-4689.430,-4966.563,-4950.864
clueweb12-1907wb-39-11865,-976.909,-943.458,-992.739,-1021.737
clueweb12-0300wb-15-02884,-3680.567,-3486.492,-3387.048,-3396.646
clueweb12-1020wb-29-05542,0.000,0.000,0.000,0.000
clueweb12-0509wb-24-03750,-11458.935,-11646.495,-12112.028,-12306.253
