filename,spam
clueweb12-0004wb-28-26093,40
clueweb12-0004wb-29-19419,54
clueweb12-0004wb-31-04411,5
clueweb12-0004wb-32-06749,98
clueweb12-0004wb-32-08555,82
clueweb12-0004wb-32-17137,20
clueweb12-0004wb-32-25329,51
clueweb12-0004wb-34-17086,42
clueweb12-0004wb-36-18946,1
clueweb12-0004wb-37-03738,12
clueweb12-0004wb-37-27138,10
clueweb12-0004wb-38-00433,74
clueweb12-0004wb-38-00573,64
clueweb12-0004wb-38-00895,70
clueweb12-0004wb-38-32982,91
clueweb12-0004wb-39-27083,33
clueweb12-0004wb-39-32112,51
clueweb12-0004wb-40-21495,17
clueweb12-0004wb-41-12705,1
clueweb12-0004wb-41-16612,4
clueweb12-0004wb-41-23210,41
clueweb12-0004wb-41-33696,96
clueweb12-0004wb-44-03905,15
clueweb12-0004wb-44-33341,87
clueweb12-0004wb-47-14896,66
clueweb12-0004wb-48-15023,67
clueweb12-0004wb-51-04465,67
clueweb12-0004wb-52-15389,14
clueweb12-0004wb-52-27648,60
clueweb12-0004wb-54-10650,4
clueweb12-0004wb-56-23243,9
clueweb12-0004wb-57-13525,67
clueweb12-0004wb-59-01637,44
clueweb12-0004wb-61-04676,71
clueweb12-0004wb-61-09915,6
clueweb12-0004wb-62-21057,79
clueweb12-0004wb-62-24746,96
clueweb12-0004wb-63-16108,68
clueweb12-0004wb-63-18516,37
clueweb12-0004wb-63-22186,24
clueweb12-0004wb-64-06792,86
clueweb12-0004wb-64-24597,69
clueweb12-0004wb-64-28789,95
clueweb12-0004wb-64-32337,70
clueweb12-0004wb-64-33248,8
clueweb12-0004wb-65-09328,88
clueweb12-0004wb-65-13598,71
clueweb12-0004wb-66-31368,67
clueweb12-0004wb-68-12245,23
clueweb12-0004wb-71-33398,82
clueweb12-0004wb-71-38210,43
clueweb12-0004wb-72-20559,81
clueweb12-0004wb-73-03163,17
clueweb12-0004wb-74-16365,4
clueweb12-0004wb-74-26775,84
clueweb12-0004wb-75-00475,82
clueweb12-0004wb-75-18302,93
clueweb12-0004wb-75-30277,19
clueweb12-0004wb-78-15207,75
clueweb12-0004wb-79-09187,43
clueweb12-0004wb-79-25274,13
clueweb12-0004wb-79-29419,16
clueweb12-0004wb-80-02393,98
clueweb12-0004wb-80-22356,19
clueweb12-0004wb-83-12189,25
clueweb12-0004wb-84-25390,1
clueweb12-0004wb-84-26090,6
clueweb12-0004wb-84-30501,44
clueweb12-0004wb-84-30585,82
clueweb12-0004wb-85-05587,78
clueweb12-0004wb-87-01176,65
clueweb12-0004wb-90-09342,20
clueweb12-0004wb-91-04004,2
clueweb12-0004wb-91-04018,1
clueweb12-0004wb-91-13584,82
clueweb12-0004wb-91-13668,72
clueweb12-0004wb-91-21957,90
clueweb12-0004wb-91-24631,82
clueweb12-0004wb-91-24827,83
clueweb12-0004wb-93-12420,86
clueweb12-0004wb-93-19122,19
clueweb12-0004wb-94-03993,27
clueweb12-0004wb-94-29899,3
clueweb12-0004wb-95-06399,85
clueweb12-0004wb-95-06959,73
clueweb12-0004wb-97-00881,84
clueweb12-0004wb-99-11289,33
clueweb12-0005wb-01-10597,65
clueweb12-0005wb-02-19153,69
clueweb12-0005wb-03-33869,57
clueweb12-0005wb-04-04004,4
clueweb12-0005wb-04-05978,6
clueweb12-0005wb-04-14574,34
clueweb12-0005wb-04-16506,46
clueweb12-0005wb-04-20230,61
clueweb12-0005wb-05-00769,40
clueweb12-0005wb-05-16296,90
clueweb12-0005wb-07-32666,98
clueweb12-0005wb-10-05098,81
clueweb12-0005wb-10-18682,71
clueweb12-0005wb-11-24345,87
clueweb12-0005wb-11-24387,89
clueweb12-0005wb-12-25805,9
clueweb12-0005wb-12-33184,58
clueweb12-0005wb-16-04829,83
clueweb12-0005wb-17-09763,65
clueweb12-0005wb-18-19862,82
clueweb12-0005wb-19-12729,12
clueweb12-0005wb-19-20627,4
clueweb12-0005wb-19-22994,87
clueweb12-0005wb-19-28567,51
clueweb12-0005wb-19-31843,86
clueweb12-0005wb-19-32950,76
clueweb12-0005wb-20-02086,83
clueweb12-0005wb-21-34048,78
clueweb12-0005wb-23-24224,63
clueweb12-0005wb-23-24882,72
clueweb12-0005wb-24-00755,84
clueweb12-0005wb-24-20422,76
clueweb12-0005wb-24-24108,33
clueweb12-0005wb-24-29344,55
clueweb12-0005wb-24-33054,41
clueweb12-0005wb-25-14869,30
clueweb12-0005wb-26-33501,80
clueweb12-0005wb-26-34355,19
clueweb12-0005wb-26-34705,97
clueweb12-0005wb-27-30198,74
clueweb12-0005wb-28-08769,49
clueweb12-0005wb-34-01777,80
clueweb12-0005wb-34-06862,34
clueweb12-0005wb-35-02183,6
clueweb12-0005wb-35-21509,32
clueweb12-0005wb-35-28072,88
clueweb12-0005wb-37-31463,21
clueweb12-0005wb-38-02367,21
clueweb12-0005wb-39-06352,36
clueweb12-0005wb-40-08556,20
clueweb12-0005wb-40-08570,12
clueweb12-0005wb-40-20418,76
clueweb12-0005wb-40-31635,88
clueweb12-0005wb-40-31691,81
clueweb12-0005wb-41-21462,17
clueweb12-0005wb-42-27947,16
clueweb12-0005wb-44-21774,84
clueweb12-0005wb-45-29474,96
clueweb12-0005wb-45-41384,58
clueweb12-0005wb-46-13057,78
clueweb12-0005wb-46-18645,45
clueweb12-0005wb-47-11568,70
clueweb12-0005wb-49-16395,41
clueweb12-0005wb-50-14431,15
clueweb12-0005wb-51-00910,79
clueweb12-0005wb-51-15027,15
clueweb12-0005wb-51-22813,85
clueweb12-0005wb-51-23373,81
clueweb12-0005wb-52-23840,16
clueweb12-0005wb-52-28993,80
clueweb12-0005wb-52-32900,40
clueweb12-0005wb-53-29813,68
clueweb12-0005wb-54-13935,72
clueweb12-0005wb-54-24693,81
clueweb12-0005wb-58-14617,1
clueweb12-0005wb-58-28673,80
clueweb12-0005wb-61-13565,46
clueweb12-0005wb-65-04731,84
clueweb12-0005wb-65-04787,95
clueweb12-0005wb-65-04829,99
clueweb12-0005wb-65-08149,14
clueweb12-0005wb-65-17825,68
clueweb12-0005wb-65-18259,45
clueweb12-0005wb-65-24308,51
clueweb12-0005wb-65-26451,72
clueweb12-0005wb-65-30360,77
clueweb12-0005wb-66-04213,41
clueweb12-0005wb-67-09522,8
clueweb12-0005wb-68-17333,80
clueweb12-0005wb-69-06359,1
clueweb12-0005wb-69-17367,63
clueweb12-0005wb-71-05839,98
clueweb12-0005wb-71-23004,58
clueweb12-0005wb-72-01231,0
clueweb12-0005wb-73-08414,96
clueweb12-0005wb-73-11326,10
clueweb12-0005wb-76-20078,7
clueweb12-0005wb-76-20092,2
clueweb12-0005wb-77-14440,50
clueweb12-0005wb-77-17466,76
clueweb12-0005wb-77-18418,79
clueweb12-0005wb-77-27254,37
clueweb12-0005wb-78-12846,26
clueweb12-0005wb-79-04060,21
clueweb12-0005wb-82-10443,15
clueweb12-0005wb-83-30418,0
clueweb12-0005wb-85-01287,96
clueweb12-0005wb-85-06103,97
clueweb12-0005wb-85-23976,84
clueweb12-0005wb-85-29242,33
clueweb12-0005wb-85-34314,44
clueweb12-0005wb-87-10110,44
clueweb12-0005wb-87-12518,7
clueweb12-0005wb-87-20723,89
clueweb12-0005wb-87-21829,85
clueweb12-0005wb-87-33464,88
clueweb12-0005wb-88-09187,39
clueweb12-0005wb-89-09622,5
clueweb12-0005wb-89-31079,68
clueweb12-0005wb-91-09092,5
clueweb12-0005wb-95-21606,50
clueweb12-0005wb-97-09459,31
clueweb12-0005wb-97-19635,81
clueweb12-0005wb-98-25066,84
clueweb12-0006wb-00-13756,1
clueweb12-0006wb-00-19008,70
clueweb12-0006wb-01-03094,87
clueweb12-0006wb-01-03934,84
clueweb12-0006wb-01-10136,62
clueweb12-0006wb-01-17010,0
clueweb12-0006wb-01-33309,81
clueweb12-0006wb-01-33323,45
clueweb12-0006wb-02-03976,83
clueweb12-0006wb-02-04256,94
clueweb12-0006wb-03-08938,92
clueweb12-0006wb-03-11319,85
clueweb12-0006wb-05-00363,8
clueweb12-0006wb-06-21966,93
clueweb12-0006wb-08-15750,35
clueweb12-0006wb-10-18231,81
clueweb12-0006wb-10-18763,17
clueweb12-0006wb-11-31152,75
clueweb12-0006wb-12-31894,15
clueweb12-0006wb-13-16892,16
clueweb12-0006wb-13-20744,0
clueweb12-0006wb-14-06455,90
clueweb12-0006wb-16-19102,77
clueweb12-0006wb-17-15322,70
clueweb12-0006wb-17-28100,61
clueweb12-0006wb-17-29403,72
clueweb12-0006wb-17-30608,70
clueweb12-0006wb-18-20304,21
clueweb12-0006wb-18-24940,82
clueweb12-0006wb-20-01091,15
clueweb12-0006wb-20-13580,58
clueweb12-0006wb-20-19180,40
clueweb12-0006wb-20-23254,19
clueweb12-0006wb-22-21173,14
clueweb12-0006wb-24-00545,52
clueweb12-0006wb-26-14416,14
clueweb12-0006wb-26-33809,47
clueweb12-0006wb-27-14781,81
clueweb12-0006wb-27-18506,53
clueweb12-0006wb-32-10391,0
clueweb12-0006wb-33-05778,69
clueweb12-0006wb-33-06702,82
clueweb12-0006wb-33-24841,97
clueweb12-0006wb-33-34124,52
clueweb12-0006wb-34-12859,15
clueweb12-0006wb-35-04267,69
clueweb12-0006wb-35-12614,97
clueweb12-0006wb-35-15192,74
clueweb12-0006wb-35-17964,96
clueweb12-0006wb-36-08890,2
clueweb12-0006wb-36-25596,49
clueweb12-0006wb-39-05781,41
clueweb12-0006wb-42-03695,96
clueweb12-0006wb-43-15537,93
clueweb12-0006wb-45-11147,0
clueweb12-0006wb-45-32297,12
clueweb12-0006wb-45-32325,3
clueweb12-0006wb-45-32353,10
clueweb12-0006wb-46-07142,74
clueweb12-0006wb-46-12686,80
clueweb12-0006wb-46-13078,68
clueweb12-0006wb-46-14534,1
clueweb12-0006wb-47-04032,0
clueweb12-0006wb-48-31868,3
clueweb12-0006wb-49-06737,88
clueweb12-0006wb-52-25484,10
clueweb12-0006wb-53-13839,74
clueweb12-0006wb-54-11666,19
clueweb12-0006wb-55-18360,82
clueweb12-0006wb-55-24885,15
clueweb12-0006wb-55-24927,9
clueweb12-0006wb-56-00167,84
clueweb12-0006wb-56-01931,14
clueweb12-0006wb-56-05908,43
clueweb12-0006wb-56-21468,17
clueweb12-0006wb-57-19187,90
clueweb12-0006wb-60-03093,57
clueweb12-0006wb-60-03107,25
clueweb12-0006wb-60-10177,51
clueweb12-0006wb-62-06902,45
clueweb12-0006wb-63-16030,72
clueweb12-0006wb-63-24110,23
clueweb12-0006wb-64-27109,4
clueweb12-0006wb-65-18848,1
clueweb12-0006wb-65-33010,98
clueweb12-0006wb-65-34200,4
clueweb12-0006wb-66-03808,57
clueweb12-0006wb-66-04018,84
clueweb12-0006wb-66-08566,76
clueweb12-0006wb-66-09350,67
clueweb12-0006wb-66-28518,31
clueweb12-0006wb-68-00965,1
clueweb12-0006wb-68-10044,90
clueweb12-0006wb-68-21443,64
clueweb12-0006wb-70-16703,43
clueweb12-0006wb-73-07526,97
clueweb12-0006wb-73-13076,73
clueweb12-0006wb-73-22311,23
clueweb12-0006wb-74-10351,53
clueweb12-0006wb-75-21712,87
clueweb12-0006wb-78-11624,33
clueweb12-0006wb-78-11946,60
clueweb12-0006wb-79-03850,69
clueweb12-0006wb-79-11904,12
clueweb12-0006wb-79-11918,8
clueweb12-0006wb-79-23547,84
clueweb12-0006wb-80-17086,90
clueweb12-0006wb-80-17198,87
clueweb12-0006wb-81-11469,0
clueweb12-0006wb-85-15815,54
clueweb12-0006wb-86-09972,21
clueweb12-0006wb-88-11382,70
clueweb12-0006wb-89-07174,90
clueweb12-0006wb-89-20139,36
clueweb12-0006wb-89-20391,85
clueweb12-0006wb-89-26679,82
clueweb12-0006wb-89-33726,81
clueweb12-0006wb-89-33740,82
clueweb12-0006wb-89-35464,66
clueweb12-0006wb-90-04266,5
clueweb12-0006wb-92-19534,40
clueweb12-0006wb-92-21411,94
clueweb12-0006wb-93-02239,26
clueweb12-0006wb-96-09080,75
clueweb12-0006wb-96-09682,77
clueweb12-0006wb-96-09696,77
clueweb12-0006wb-97-05619,98
clueweb12-0006wb-97-07486,94
clueweb12-0006wb-97-22369,47
clueweb12-0007wb-01-19539,21
clueweb12-0007wb-01-21278,89
clueweb12-0007wb-03-13544,53
clueweb12-0007wb-03-13838,74
clueweb12-0007wb-03-14524,2
clueweb12-0007wb-04-05629,0
clueweb12-0007wb-04-24284,4
clueweb12-0007wb-06-12059,40
clueweb12-0007wb-10-04396,26
clueweb12-0007wb-11-19224,99
clueweb12-0007wb-12-02015,84
clueweb12-0007wb-12-23037,28
clueweb12-0007wb-13-11662,32
clueweb12-0007wb-13-21745,18
clueweb12-0007wb-13-25695,67
clueweb12-0007wb-14-30129,14
clueweb12-0007wb-15-01723,41
clueweb12-0007wb-15-07201,37
clueweb12-0007wb-16-08235,94
clueweb12-0007wb-16-14607,79
clueweb12-0007wb-16-14831,83
clueweb12-0007wb-16-15601,1
clueweb12-0007wb-16-24899,11
clueweb12-0007wb-22-04101,44
clueweb12-0007wb-23-03066,68
clueweb12-0007wb-23-32805,86
clueweb12-0007wb-24-01007,84
clueweb12-0007wb-24-01540,74
clueweb12-0007wb-27-14451,72
clueweb12-0007wb-28-05321,41
clueweb12-0007wb-28-14443,31
clueweb12-0007wb-30-17370,95
clueweb12-0007wb-31-04635,29
clueweb12-0007wb-33-18827,22
clueweb12-0007wb-35-31575,21
clueweb12-0007wb-36-35187,32
clueweb12-0007wb-38-23195,53
clueweb12-0007wb-39-34248,56
clueweb12-0007wb-39-35620,77
clueweb12-0007wb-40-24315,48
clueweb12-0007wb-41-10131,62
clueweb12-0007wb-42-04383,2
clueweb12-0007wb-42-07464,15
clueweb12-0007wb-42-19928,1
clueweb12-0007wb-46-10682,9
clueweb12-0007wb-46-13265,66
clueweb12-0007wb-46-13853,75
clueweb12-0007wb-47-00741,99
clueweb12-0007wb-51-07080,63
clueweb12-0007wb-51-32890,84
clueweb12-0007wb-52-08027,77
clueweb12-0007wb-52-18198,68
clueweb12-0007wb-52-18226,20
clueweb12-0007wb-56-21832,67
clueweb12-0007wb-56-21846,50
clueweb12-0007wb-56-22492,74
clueweb12-0007wb-57-30718,12
clueweb12-0007wb-58-02884,89
clueweb12-0007wb-58-17881,19
clueweb12-0007wb-59-32562,73
clueweb12-0007wb-60-10498,93
clueweb12-0007wb-60-11660,69
clueweb12-0007wb-60-18059,83
clueweb12-0007wb-61-05249,91
clueweb12-0007wb-61-07938,25
clueweb12-0007wb-61-11764,43
clueweb12-0007wb-62-11762,41
clueweb12-0007wb-62-17322,79
clueweb12-0007wb-63-13747,20
clueweb12-0007wb-64-00055,50
clueweb12-0007wb-66-09355,81
clueweb12-0007wb-69-22205,54
clueweb12-0007wb-69-23507,41
clueweb12-0007wb-70-02338,1
clueweb12-0007wb-71-10641,29
clueweb12-0007wb-73-16750,96
clueweb12-0007wb-77-04243,82
clueweb12-0007wb-78-13219,48
clueweb12-0007wb-78-24030,79
clueweb12-0007wb-78-26481,82
clueweb12-0007wb-79-19440,32
clueweb12-0007wb-81-10269,13
clueweb12-0007wb-81-11615,68
clueweb12-0007wb-84-20615,0
clueweb12-0007wb-88-06686,9
clueweb12-0007wb-88-29555,66
clueweb12-0007wb-89-31509,44
clueweb12-0007wb-91-11973,59
clueweb12-0007wb-93-23552,90
clueweb12-0007wb-93-27122,76
clueweb12-0007wb-94-15411,92
clueweb12-0007wb-94-22095,73
clueweb12-0007wb-95-27664,94
clueweb12-0007wb-98-00503,82
clueweb12-0007wb-98-29756,60
clueweb12-0008wb-00-23581,4
clueweb12-0008wb-02-06784,14
clueweb12-0008wb-02-07036,11
clueweb12-0008wb-02-31739,10
clueweb12-0008wb-02-31753,8
clueweb12-0008wb-02-31767,7
clueweb12-0008wb-03-24969,16
clueweb12-0008wb-05-02323,85
clueweb12-0008wb-05-08767,82
clueweb12-0008wb-08-30324,3
clueweb12-0008wb-09-25884,1
clueweb12-0008wb-11-13445,82
clueweb12-0008wb-11-17212,1
clueweb12-0008wb-13-13168,42
clueweb12-0008wb-14-03065,3
clueweb12-0008wb-14-03093,9
clueweb12-0008wb-14-14100,94
clueweb12-0008wb-14-14618,55
clueweb12-0008wb-14-18961,82
clueweb12-0008wb-15-08401,74
clueweb12-0008wb-15-08611,83
clueweb12-0008wb-15-08709,82
clueweb12-0008wb-16-13888,2
clueweb12-0008wb-16-16045,52
clueweb12-0008wb-16-16917,14
clueweb12-0008wb-16-16931,11
clueweb12-0008wb-16-29557,70
clueweb12-0008wb-18-22789,0
clueweb12-0008wb-20-13948,90
clueweb12-0008wb-21-01203,1
clueweb12-0008wb-22-03989,33
clueweb12-0008wb-24-05532,0
clueweb12-0008wb-26-07310,45
clueweb12-0008wb-27-23684,58
clueweb12-0008wb-29-18669,3
clueweb12-0008wb-29-21189,40
clueweb12-0008wb-29-22506,88
clueweb12-0008wb-30-10139,16
clueweb12-0008wb-30-12827,90
clueweb12-0008wb-30-25857,71
clueweb12-0008wb-31-12530,63
clueweb12-0008wb-31-14336,80
clueweb12-0008wb-31-16620,76
clueweb12-0008wb-31-17670,1
clueweb12-0008wb-32-05505,55
clueweb12-0008wb-32-21555,38
clueweb12-0008wb-33-25333,40
clueweb12-0008wb-36-00713,29
clueweb12-0008wb-36-18271,57
clueweb12-0008wb-36-21115,60
clueweb12-0008wb-36-29335,0
clueweb12-0008wb-37-05124,59
clueweb12-0008wb-38-11737,83
clueweb12-0008wb-39-10802,42
clueweb12-0008wb-39-24501,45
clueweb12-0008wb-40-30041,8
clueweb12-0008wb-41-05656,45
clueweb12-0008wb-43-14506,94
clueweb12-0008wb-44-23898,56
clueweb12-0008wb-45-30359,74
clueweb12-0008wb-46-08862,60
clueweb12-0008wb-46-13640,87
clueweb12-0008wb-48-02604,98
clueweb12-0008wb-48-04732,2
clueweb12-0008wb-48-04746,2
clueweb12-0008wb-49-22119,81
clueweb12-0008wb-49-25130,82
clueweb12-0008wb-50-06519,2
clueweb12-0008wb-50-16841,85
clueweb12-0008wb-51-05361,22
clueweb12-0008wb-52-17765,89
clueweb12-0008wb-52-31910,50
clueweb12-0008wb-53-06119,36
clueweb12-0008wb-54-01402,4
clueweb12-0008wb-55-21467,77
clueweb12-0008wb-55-21929,46
clueweb12-0008wb-55-23681,78
clueweb12-0008wb-56-15721,21
clueweb12-0008wb-56-28359,88
clueweb12-0008wb-60-07321,44
clueweb12-0008wb-61-02855,74
clueweb12-0008wb-63-00826,6
clueweb12-0008wb-63-08710,72
clueweb12-0008wb-63-10629,43
clueweb12-0008wb-63-12184,80
clueweb12-0008wb-63-12198,98
clueweb12-0008wb-63-12212,82
clueweb12-0008wb-63-12828,60
clueweb12-0008wb-63-14370,45
clueweb12-0008wb-63-15070,0
clueweb12-0008wb-64-03891,65
clueweb12-0008wb-65-29560,18
clueweb12-0008wb-67-22392,51
clueweb12-0008wb-68-20148,11
clueweb12-0008wb-68-20162,15
clueweb12-0008wb-68-27519,96
clueweb12-0008wb-70-08766,61
clueweb12-0008wb-71-22756,63
clueweb12-0008wb-72-10985,76
clueweb12-0008wb-72-15117,38
clueweb12-0008wb-74-09709,51
clueweb12-0008wb-74-25483,45
clueweb12-0008wb-75-24378,37
clueweb12-0008wb-76-25927,97
clueweb12-0008wb-76-27775,77
clueweb12-0008wb-77-00517,35
clueweb12-0008wb-77-10794,82
clueweb12-0008wb-77-15806,97
clueweb12-0008wb-77-17710,9
clueweb12-0008wb-78-02576,37
clueweb12-0008wb-78-12881,5
clueweb12-0008wb-78-12895,14
clueweb12-0008wb-81-18744,0
clueweb12-0008wb-82-15279,11
clueweb12-0008wb-82-25588,84
clueweb12-0008wb-84-17431,23
clueweb12-0008wb-84-27296,98
clueweb12-0008wb-85-09120,88
clueweb12-0008wb-86-20063,79
clueweb12-0008wb-87-13205,26
clueweb12-0008wb-88-09550,42
clueweb12-0008wb-89-11379,77
clueweb12-0008wb-90-02997,22
clueweb12-0008wb-93-12935,52
clueweb12-0008wb-94-14649,89
clueweb12-0008wb-94-28272,38
clueweb12-0008wb-95-11088,0
clueweb12-0008wb-96-28916,40
clueweb12-0008wb-97-30378,44
clueweb12-0008wb-98-24500,68
clueweb12-0008wb-98-31249,0
clueweb12-0008wb-99-02505,31
clueweb12-0008wb-99-21240,60
clueweb12-0008wb-99-24429,46
clueweb12-0008wb-99-26097,82
clueweb12-0009wb-00-01483,96
clueweb12-0009wb-01-01862,91
clueweb12-0009wb-02-10009,33
clueweb12-0009wb-03-07407,68
clueweb12-0009wb-03-21070,77
clueweb12-0009wb-04-17920,0
clueweb12-0009wb-04-18454,35
clueweb12-0009wb-05-15822,72
clueweb12-0009wb-05-16284,56
clueweb12-0009wb-05-18300,83
clueweb12-0009wb-05-18314,44
clueweb12-0009wb-10-04635,49
clueweb12-0009wb-12-16026,82
clueweb12-0009wb-12-22579,75
clueweb12-0009wb-13-28044,57
clueweb12-0009wb-13-34995,29
clueweb12-0009wb-15-19083,55
clueweb12-0009wb-15-22821,54
clueweb12-0009wb-16-00265,51
clueweb12-0009wb-17-01428,32
clueweb12-0009wb-17-03023,15
clueweb12-0009wb-17-25881,1
clueweb12-0009wb-18-10068,81
clueweb12-0009wb-20-16049,0
clueweb12-0009wb-25-04037,98
clueweb12-0009wb-27-01623,93
clueweb12-0009wb-28-17844,66
clueweb12-0009wb-29-12140,12
clueweb12-0009wb-29-30656,20
clueweb12-0009wb-30-28226,1
clueweb12-0009wb-31-01105,99
clueweb12-0009wb-31-32387,42
clueweb12-0009wb-32-17180,47
clueweb12-0009wb-35-30511,85
clueweb12-0009wb-35-30833,95
clueweb12-0009wb-35-30861,64
clueweb12-0009wb-35-32947,8
clueweb12-0009wb-38-32244,11
clueweb12-0009wb-39-04619,5
clueweb12-0009wb-39-23031,20
clueweb12-0009wb-40-16141,43
clueweb12-0009wb-41-09491,4
clueweb12-0009wb-44-24321,47
clueweb12-0009wb-44-25035,27
clueweb12-0009wb-46-05482,12
clueweb12-0009wb-49-35046,80
clueweb12-0009wb-50-20479,17
clueweb12-0009wb-50-21627,84
clueweb12-0009wb-50-22621,83
clueweb12-0009wb-50-24329,79
clueweb12-0009wb-50-24959,86
clueweb12-0009wb-51-14182,83
clueweb12-0009wb-51-14196,88
clueweb12-0009wb-52-15107,6
clueweb12-0009wb-52-15121,1
clueweb12-0009wb-52-15135,4
clueweb12-0009wb-52-23807,66
clueweb12-0009wb-53-07932,22
clueweb12-0009wb-56-19601,80
clueweb12-0009wb-57-03457,50
clueweb12-0009wb-57-10923,88
clueweb12-0009wb-61-14101,79
clueweb12-0009wb-62-33478,90
clueweb12-0009wb-63-05411,90
clueweb12-0009wb-64-07308,79
clueweb12-0009wb-65-00545,0
clueweb12-0009wb-65-01665,6
clueweb12-0009wb-65-01679,4
clueweb12-0009wb-65-23772,83
clueweb12-0009wb-67-13459,95
clueweb12-0009wb-68-24983,78
clueweb12-0009wb-69-10088,7
clueweb12-0009wb-69-23285,21
clueweb12-0009wb-69-24125,71
clueweb12-0009wb-70-10051,17
clueweb12-0009wb-71-10873,12
clueweb12-0009wb-71-16697,58
clueweb12-0009wb-72-28173,61
clueweb12-0009wb-74-05041,1
clueweb12-0009wb-74-09052,35
clueweb12-0009wb-76-08485,76
clueweb12-0009wb-76-12335,33
clueweb12-0009wb-76-34179,13
clueweb12-0009wb-77-17818,22
clueweb12-0009wb-77-33116,12
clueweb12-0009wb-77-35174,85
clueweb12-0009wb-78-32415,61
clueweb12-0009wb-79-20192,82
clueweb12-0009wb-80-07576,39
clueweb12-0009wb-80-27529,22
clueweb12-0009wb-82-26531,1
clueweb12-0009wb-83-01917,48
clueweb12-0009wb-83-17880,0
clueweb12-0009wb-86-17940,68
clueweb12-0009wb-88-08162,43
clueweb12-0009wb-88-20808,78
clueweb12-0009wb-89-05481,12
clueweb12-0009wb-89-09859,12
clueweb12-0009wb-90-01610,60
clueweb12-0009wb-90-02702,86
clueweb12-0009wb-90-03654,0
clueweb12-0009wb-90-11848,82
clueweb12-0009wb-92-03234,26
clueweb12-0009wb-92-18838,0
clueweb12-0009wb-92-30447,69
clueweb12-0009wb-94-24466,0
clueweb12-0009wb-96-00153,94
clueweb12-0009wb-97-09404,92
clueweb12-0009wb-99-25891,10
clueweb12-0010wb-01-06005,59
clueweb12-0010wb-02-10328,12
clueweb12-0010wb-02-23005,75
clueweb12-0010wb-03-03500,65
clueweb12-0010wb-03-08590,75
clueweb12-0010wb-05-03587,24
clueweb12-0010wb-06-19827,52
clueweb12-0010wb-06-21819,82
clueweb12-0010wb-08-10811,17
clueweb12-0010wb-08-25464,63
clueweb12-0010wb-08-30225,16
clueweb12-0010wb-09-11231,12
clueweb12-0010wb-11-03126,34
clueweb12-0010wb-11-14484,71
clueweb12-0010wb-11-14498,71
clueweb12-0010wb-13-12884,84
clueweb12-0010wb-13-16709,82
clueweb12-0010wb-14-21687,79
clueweb12-0010wb-16-19956,60
clueweb12-0010wb-17-02576,83
clueweb12-0010wb-17-02786,90
clueweb12-0010wb-17-02800,87
clueweb12-0010wb-19-04689,2
clueweb12-0010wb-21-01455,80
clueweb12-0010wb-21-28991,60
clueweb12-0010wb-23-31486,71
clueweb12-0010wb-23-31500,72
clueweb12-0010wb-24-00882,0
clueweb12-0010wb-24-15465,74
clueweb12-0010wb-24-16389,16
clueweb12-0010wb-24-21923,22
clueweb12-0010wb-24-26110,90
clueweb12-0010wb-28-15212,16
clueweb12-0010wb-28-33714,70
clueweb12-0010wb-30-15329,72
clueweb12-0010wb-30-17359,12
clueweb12-0010wb-31-08991,60
clueweb12-0010wb-31-18333,80
clueweb12-0010wb-31-21234,86
clueweb12-0010wb-31-22200,58
clueweb12-0010wb-31-23281,10
clueweb12-0010wb-31-33907,41
clueweb12-0010wb-35-07407,94
clueweb12-0010wb-37-04314,80
clueweb12-0010wb-38-02633,55
clueweb12-0010wb-39-16315,59
clueweb12-0010wb-41-34582,90
clueweb12-0010wb-43-04991,71
clueweb12-0010wb-43-05005,71
clueweb12-0010wb-43-07050,18
clueweb12-0010wb-43-07162,48
clueweb12-0010wb-43-10089,0
clueweb12-0010wb-43-22405,20
clueweb12-0010wb-44-12056,94
clueweb12-0010wb-45-07073,98
clueweb12-0010wb-45-13934,69
clueweb12-0010wb-46-05406,34
clueweb12-0010wb-46-09105,69
clueweb12-0010wb-46-09133,64
clueweb12-0010wb-46-14398,17
clueweb12-0010wb-47-09192,0
clueweb12-0010wb-48-23959,22
clueweb12-0010wb-50-04977,94
clueweb12-0010wb-51-23090,1
clueweb12-0010wb-52-19798,43
clueweb12-0010wb-55-13301,84
clueweb12-0010wb-57-31305,7
clueweb12-0010wb-58-17588,79
clueweb12-0010wb-59-04272,84
clueweb12-0010wb-59-29283,88
clueweb12-0010wb-60-19847,91
clueweb12-0010wb-62-04131,11
clueweb12-0010wb-62-18673,18
clueweb12-0010wb-63-09105,84
clueweb12-0010wb-64-19683,59
clueweb12-0010wb-67-16198,29
clueweb12-0010wb-67-16996,88
clueweb12-0010wb-70-07097,40
clueweb12-0010wb-73-01595,0
clueweb12-0010wb-73-11330,2
clueweb12-0010wb-73-21958,0
clueweb12-0010wb-73-35002,70
clueweb12-0010wb-73-35030,90
clueweb12-0010wb-73-36530,81
clueweb12-0010wb-74-01007,85
clueweb12-0010wb-74-03500,23
clueweb12-0010wb-76-15417,91
clueweb12-0010wb-79-06874,18
clueweb12-0010wb-82-26309,62
clueweb12-0010wb-83-08693,84
clueweb12-0010wb-84-11090,10
clueweb12-0010wb-84-14310,84
clueweb12-0010wb-85-19379,97
clueweb12-0010wb-87-01792,6
clueweb12-0010wb-87-03416,32
clueweb12-0010wb-87-04074,5
clueweb12-0010wb-87-13328,71
clueweb12-0010wb-87-13468,77
